Date,price
2013-05-06 00:00:00-04:00,129.38072204589844
2013-05-07 00:00:00-04:00,130.03652954101562
2013-05-08 00:00:00-04:00,130.6283416748047
2013-05-09 00:00:00-04:00,130.26040649414062
2013-05-10 00:00:00-04:00,130.68429565429688
2013-05-13 00:00:00-04:00,130.78823852539062
2013-05-14 00:00:00-04:00,132.13973999023438
2013-05-15 00:00:00-04:00,132.85157775878906
2013-05-16 00:00:00-04:00,132.22779846191406
2013-05-17 00:00:00-04:00,133.50733947753906
2013-05-20 00:00:00-04:00,133.4994354248047
2013-05-21 00:00:00-04:00,133.6912841796875
2013-05-22 00:00:00-04:00,132.69967651367188
2013-05-23 00:00:00-04:00,132.3157501220703
2013-05-24 00:00:00-04:00,132.20376586914062
2013-05-28 00:00:00-04:00,132.9955291748047
2013-05-29 00:00:00-04:00,132.13180541992188
2013-05-30 00:00:00-04:00,132.61964416503906
2013-05-31 00:00:00-04:00,130.71629333496094
2013-06-03 00:00:00-04:00,131.43606567382812
2013-06-04 00:00:00-04:00,130.80430603027344
2013-06-05 00:00:00-04:00,128.97286987304688
2013-06-06 00:00:00-04:00,130.1405029296875
2013-06-07 00:00:00-04:00,131.7958984375
2013-06-10 00:00:00-04:00,131.7958984375
2013-06-11 00:00:00-04:00,130.4364013671875
2013-06-12 00:00:00-04:00,129.35675048828125
2013-06-13 00:00:00-04:00,131.32406616210938
2013-06-14 00:00:00-04:00,130.50038146972656
2013-06-17 00:00:00-04:00,131.508056640625
2013-06-18 00:00:00-04:00,132.5476837158203
2013-06-19 00:00:00-04:00,130.71629333496094
2013-06-20 00:00:00-04:00,127.47738647460938
2013-06-21 00:00:00-04:00,127.88661193847656
2013-06-24 00:00:00-04:00,126.27067565917969
2013-06-25 00:00:00-04:00,127.48461151123047
2013-06-26 00:00:00-04:00,128.74688720703125
